106500,5.172600e-05,3.934871e-01,2.027816e-09
106600,7.189327e-05,5.474159e-01,2.816019e-09
106700,6.957570e-05,5.302662e-01,2.722907e-09
106800,6.053655e-05,4.618074e-01,2.367125e-09
106900,6.831439e-05,5.216292e-01,2.668975e-09
107000,6.488872e-05,4.959352e-01,2.532972e-09
107100,7.264636e-05,5.557446e-01,2.833377e-09
107200,6.587372e-05,5.044045e-01,2.567039e-09
107300,6.134554e-05,4.701697e-01,2.388544e-09
107400,5.348377e-05,4.102969e-01,2.080667e-09
107500,6.456092e-05,4.957356e-01,2.509465e-09
107600,5.115180e-05,3.931381e-01,1.986567e-09
107700,6.554157e-05,5.042019e-01,2.543259e-09
107800,7.435356e-05,5.725224e-01,2.882752e-09
107900,5.875778e-05,4.528546e-01,2.276161e-09
108000,5.316108e-05,4.100997e-01,2.057613e-09
108100,6.195893e-05,4.784115e-01,2.396109e-09
108200,6.852852e-05,5.296276e-01,2.647934e-09
108300,6.514722e-05,5.039603e-01,2.515157e-09
108400,5.736035e-05,4.441330e-01,2.212661e-09
108500,7.052668e-05,5.465818e-01,2.718257e-09
108600,7.706141e-05,5.977763e-01,2.967621e-09
108700,6.268730e-05,4.867221e-01,2.412047e-09
108800,5.493396e-05,4.269154e-01,2.111943e-09
108900,6.475742e-05,5.037202e-01,2.487518e-09
109000,6.140342e-05,4.780695e-01,2.356704e-09
109100,6.901008e-05,5.377857e-01,2.646434e-09
109200,5.690404e-05,4.438515e-01,2.180359e-09
109300,7.433903e-05,5.803754e-01,2.846024e-09
109400,7.426523e-05,5.803297e-01,2.840824e-09
109500,7.419156e-05,5.802840e-01,2.835637e-09
109600,5.449856e-05,4.266458e-01,2.081224e-09
109700,5.444460e-05,4.266123e-01,2.077432e-09
109800,5.656637e-05,4.436420e-01,2.156595e-09
109900,5.977069e-05,4.691999e-01,2.276865e-09
110000,6.079734e-05,4.776934e-01,2.314050e-09
110100,6.073737e-05,4.776560e-01,2.309848e-09
110200,6.284456e-05,4.946765e-01,2.388003e-09
110300,6.711252e-05,5.287508e-01,2.548066e-09
110400,6.272091e-05,4.945992e-01,2.379358e-09
110500,6.698060e-05,5.286683e-01,2.538851e-09
110600,5.180502e-05,4.092597e-01,1.962009e-09
110700,6.792739e-05,5.371116e-01,2.570486e-09
110800,5.924356e-05,4.688705e-01,2.240027e-09
110900,7.209875e-05,5.711251e-01,2.723841e-09
111000,6.665297e-05,5.284628e-01,2.516030e-09
111100,5.584784e-05,4.431925e-01,2.106421e-09
111200,5.257446e-05,4.175914e-01,1.981329e-09
111300,6.109837e-05,4.857320e-01,2.300671e-09
111400,6.532223e-05,5.197783e-01,2.457703e-09
111500,6.311898e-05,5.026976e-01,2.372861e-09
111600,4.488843e-05,3.578249e-01,1.686129e-09
111700,5.872532e-05,4.685441e-01,2.204075e-09
111800,5.973497e-05,4.770264e-01,2.240136e-09
111900,6.180832e-05,4.940250e-01,2.315996e-09
112000,5.536062e-05,4.428850e-01,2.072704e-09
112100,5.424340e-05,4.343346e-01,2.029219e-09
112200,5.100320e-05,4.087542e-01,1.906450e-09
112300,6.475388e-05,5.194186e-01,2.418468e-09
112400,4.454156e-05,3.576051e-01,1.662213e-09
112500,5.827194e-05,4.682566e-01,2.172840e-09
112600,6.139114e-05,4.937602e-01,2.287290e-09
112700,7.190647e-05,5.788471e-01,2.676893e-09
112800,5.387793e-05,4.341022e-01,2.004112e-09
112900,4.432739e-05,3.574687e-01,1.647523e-09
113000,6.431838e-05,5.191412e-01,2.388597e-09
113100,6.425663e-05,5.191018e-01,2.384375e-09
113200,6.314261e-05,5.105531e-01,2.341145e-09
113300,6.833894e-05,5.530573e-01,2.531766e-09
113400,6.407205e-05,5.189836e-01,2.371776e-09
113500,7.345496e-05,5.955099e-01,2.716917e-09
113600,5.136932e-05,4.168254e-01,1.898495e-09
113700,6.598320e-05,5.358778e-01,2.436630e-09
113800,5.441036e-05,4.422785e-01,2.007654e-09
113900,5.540384e-05,4.507498e-01,2.042671e-09
114000,6.057287e-05,4.932362e-01,2.231456e-09
114100,6.886215e-05,5.612265e-01,2.534794e-09
114200,6.671193e-05,5.441787e-01,2.453679e-09
114300,6.456578e-05,5.271335e-01,2.372844e-09
114400,5.618134e-05,4.590818e-01,2.063059e-09
114500,6.340392e-05,5.185535e-01,2.326424e-09
114600,6.438227e-05,5.270149e-01,2.360437e-09
114700,6.432133e-05,5.269754e-01,2.356323e-09
114800,6.529695e-05,5.354350e-01,2.390159e-09
114900,7.973197e-05,6.543716e-01,2.916223e-09
115000,7.862219e-05,6.458251e-01,2.873346e-09
115100,5.891101e-05,4.843327e-01,2.151266e-09
115200,5.575783e-05,4.588073e-01,2.034505e-09
115300,6.395797e-05,5.267395e-01,2.331863e-09
115400,6.286718e-05,5.182052e-01,2.290278e-09
115500,6.795629e-05,5.606394e-01,2.473717e-09
115600,6.480644e-05,5.351160e-01,2.357192e-09
115700,5.960708e-05,4.926100e-01,2.166363e-09
